"id_respuesta","id_pregunta","pregunta_informativa","es_informativa","mejor_segun_usuario","mejor_segun_comunidad","categoria0","categoria1","categoria2","titulo_pregunta","cuerpo_pregunta","respuesta"
"490602","93619","True","1","1","1","Health","Diet & Fitness","Diet & Fitness","how do i loose belly fat and water weight by next eek or the week after..........................?","i need a bikini body really fast. 
ew im so fat
i need to loose like 2-3 or 4 pounds-seriously","My first piece of advice is to not listen to any of the advice posted so far.  

You can easily lose 4 lbs in 2 weeks without feeling hungry or exercising yourself to death.

First thing to note is that you don't get to choose where fat burns from.  If you want your belly to look better, you can lose some fat and do some muscle toning and the combination should help.

In order to lose weight, you simply need to restrict your calories by about 500 a day.  To figure out this magic number, use this formula:
BMR = 655 + (9.6 x weight in kilos) + (1.8 x height in cm) - (4.7 x age)

Now that youve got your BMR, youve got a good starting point for how your body (at your current weight) burns calories. Now its time to use that information and figure out how many calories you burn during a normal day. You know, when you crawl out of bed and actually do something. Take the BMR, and multiply it by the Activity Multiplier below that best describes your average day:

Activity Multiplier
Sedentary = 1.2 (little exercise, desk job)
Light Activity = 1.375 (light exercise/sports 1-3 days/wk)
Moderate Activity = 1.55 (moderate exercise/sports 3-5 days/week)
Very Active = 1.725 (heavy exercise/sports 6-7 days/week)
Extreme Activity = 1.9 (heavy exercise/sports, physically demanding job)

Now that you have your magic number to MAINTAIN weight, subtract 500 and this number is how many calories you should consume.  Don't bother subtracting more then 500 or you get into an unhealthy habit.

Use www.fitday.com to track your calories and you'll be on your way. 

Good luck!"
"490603","93619","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","how do i loose belly fat and water weight by next eek or the week after..........................?","i need a bikini body really fast. 
ew im so fat
i need to loose like 2-3 or 4 pounds-seriously","go anorexic... It worked for me."
"490604","93619","True","1","0","0","Health","Diet & Fitness","Diet & Fitness","how do i loose belly fat and water weight by next eek or the week after..........................?","i need a bikini body really fast. 
ew im so fat
i need to loose like 2-3 or 4 pounds-seriously","drink tons, and i mean tons of water to get rid of water wieght. also try a few spoons of vinegar before and after eating it will super burn calories. eat grapefruit,also a super fat burner and zero calories.skip a few meals. ive always heard you cant lose weight without a little hunger.and just decreasing calories will lose fat at least temporarily. good luck. im in the same boat so wish me luck too!!"
"490605","93619","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","how do i loose belly fat and water weight by next eek or the week after..........................?","i need a bikini body really fast. 
ew im so fat
i need to loose like 2-3 or 4 pounds-seriously","u dont eat! help me help u!! bring me fruit ok?!?!?!?!"
"490606","93619","True","0","0","0","Health","Diet & Fitness","Diet & Fitness","how do i loose belly fat and water weight by next eek or the week after..........................?","i need a bikini body really fast. 
ew im so fat
i need to loose like 2-3 or 4 pounds-seriously","Run on tred mill with sweats, then go in sauna...

Only small amounts of food, no liquid.. 

-CJenks"
"358180","72992","True","1","0","1","Education & Reference","Other - Education","Other - Education","how do i change my picture as you see i dont have one?","need details","Well, if you want an avatar(which you can make to look just like you), when you log onto your e mail, you'll see theres a small box right next to where it says ""Welcome whoever you are!"". Click on that box and follow the instructions, and you'll have your very own mini-me(not quite like the one Dr. Evil had, but an internet mini-me) Hope I helped ya out a bit."
"358181","72992","True","1","1","0","Education & Reference","Other - Education","Other - Education","how do i change my picture as you see i dont have one?","need details","right at the start go into my details and just follow instructions about changing picture"
"358182","72992","True","1","0","0","Education & Reference","Other - Education","Other - Education","how do i change my picture as you see i dont have one?","need details","When you go to your mail home, it says something like 'create your avatar' or 'change your avatar'. Just click on that and you'll see how to do the rest. :D"
"503054","95505","True","1","0","1","Health","Women's Health","Women's Health","How can I avoid colds? I'm always sick?","When I'm finally feeling better another cold strikes me, I take vit.C everyday (1000mg) but it doesn't work at all, why I get so many colds? I'm tired of being sick! pls help me.","I was always getting sick and i started taking Echinacea every day and I haven't been sick in over a year.  Its a Herbal Supplement and it helps the Immune system."
"503055","95505","True","1","0","0","Health","Women's Health","Women's Health","How can I avoid colds? I'm always sick?","When I'm finally feeling better another cold strikes me, I take vit.C everyday (1000mg) but it doesn't work at all, why I get so many colds? I'm tired of being sick! pls help me.","Unfortunately absorbic acid is falsely promoted as being ""vitamin C.""
It turns out this synthetic molecule is produced through corn or rice starch being transformed (in over 30 steps) with chemicals to produce something which does not occur in nature as an isolate. It is so acidic it can pull calcium out of the tissues, if not worse: form kidney stones. It is also thought to be pro-oxidative in amounts over 500 mg. The vitamin C found in food is infinitely superior, having necessary cofactors like bioflavanoids, protein chaperones (that deliver the vitamin C to the right place) and other as of yet poorly understood essential food factors. You'd be much better served eating whole food vitamin C, i.e. oranges, kale, etc. 

Also, avoid Dairy and Wheat at all costs. These two things are the most destructive to the immune system."
"503056","95505","True","1","0","0","Health","Women's Health","Women's Health","How can I avoid colds? I'm always sick?","When I'm finally feeling better another cold strikes me, I take vit.C everyday (1000mg) but it doesn't work at all, why I get so many colds? I'm tired of being sick! pls help me.","try keeping germs away from u & start drinking more orange & apple juice better yet try eating chicken noodle soup that always do the trick of getting rid of colds."
"503057","95505","True","1","0","0","Health","Women's Health","Women's Health","How can I avoid colds? I'm always sick?","When I'm finally feeling better another cold strikes me, I take vit.C everyday (1000mg) but it doesn't work at all, why I get so many colds? I'm tired of being sick! pls help me.","eat foods with garlic."
"503058","95505","True","1","0","0","Health","Women's Health","Women's Health","How can I avoid colds? I'm always sick?","When I'm finally feeling better another cold strikes me, I take vit.C everyday (1000mg) but it doesn't work at all, why I get so many colds? I'm tired of being sick! pls help me.","You need to boost up your immune system with vitamin C and some one said bananas is very good"
"503059","95505","True","1","0","0","Health","Women's Health","Women's Health","How can I avoid colds? I'm always sick?","When I'm finally feeling better another cold strikes me, I take vit.C everyday (1000mg) but it doesn't work at all, why I get so many colds? I'm tired of being sick! pls help me.","maybe you have an allergy like to mold. my daughter had the same problem until i used mold proof paint"
"503060","95505","True","1","1","0","Health","Women's Health","Women's Health","How can I avoid colds? I'm always sick?","When I'm finally feeling better another cold strikes me, I take vit.C everyday (1000mg) but it doesn't work at all, why I get so many colds? I'm tired of being sick! pls help me.","I was just like you. I started getting colds all the time that lasted forever one after the other.
I ended up changing the carpet in my bedroom. That helped the most.
I diligently wash my hands, touch little in public, no cashier's pens to sign my name. Leave public restrooms if I cant use tissue or my outer sleeve to open the door I use my pinkie finger.ANYTHING you touch in public should be treated as if contaminated with cold germs, whether shopping going to a restaurant etc.

A cough ""hangs"" in the air for 2 hours. If someone coughs in front of me in public and I have to walk through the same path, I dont breath for a few seconds. Elevators, everywhere just careful. Carry hand sterilizer gel if needed.
Change your pillow since you've had so many frequent bouts. Vacuum and dust regularly and dont touch your face or hair when doing so. Wash your hands and change your clothes after you dust. I quit eating or drinking after anyone in the family and dont allow anyone to eat or drink from my stuff.

I've done this and more and I havent had bouts of colds for a few years, instead of every 6-8 weeks. I know this will help, I surely hope so. So glad to share with you. Keep me informed on how you're doing. Best wishes."
